,time_start,time_end,model,launch_place,target,launched,destroyed,source,missed,year,month,attack_duration
1263,2024-05-20 00:00:00,2024-05-20 08:00:00,Iskander-M,,Kharkiv oblast,1.0,0.0,kpszsu/posts/pfbid0dTLgsDbFynjLfouWCdX3SU7vE2Q1Zc8ftN8yTHi4hcrFM3DC7aL5iwNjCBewKLBUl,1.0,2024,5,0 days 08:00:00
1264,2024-05-20 00:00:00,2024-05-20 08:00:00,Iskander-M,,Odesa oblast,1.0,0.0,PvKPivden/posts/pfbid0DWqqtVtegs3McvoZPzNZqYjMZbabPBNeJ9ui6hgx7qfckAqgyt5NuvZDjHvAKSeXl,1.0,2024,5,0 days 08:00:00
1265,2024-05-20 00:00:00,2024-05-20 00:00:00,Supercam,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid0neWEb7VBxTMoc1SkbzS8kGvR8LugQ6N9k1CZH5wnKTJ4h296R5ppC8ZULtaCQEiel,0.0,2024,5,0 days 00:00:00
1266,2024-05-20 00:00:00,2024-05-20 00:00:00,Orlan-10,,Odesa oblast,1.0,1.0,PvKPivden/posts/pfbid0neWEb7VBxTMoc1SkbzS8kGvR8LugQ6N9k1CZH5wnKTJ4h296R5ppC8ZULtaCQEiel,0.0,2024,5,0 days 00:00:00
1267,2024-05-20 00:00:00,2024-05-20 00:00:00,Lancet,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid0neWEb7VBxTMoc1SkbzS8kGvR8LugQ6N9k1CZH5wnKTJ4h296R5ppC8ZULtaCQEiel,0.0,2024,5,0 days 00:00:00
1268,2024-05-19 18:00:00,2024-05-19 18:00:00,X-59/X-69,,"Dnipropetrovsk oblast, Novomoskovsk Raion",1.0,1.0,pvkshid/posts/pfbid02CZagij6XW5BGFHjBJSGZtk6MoNvFtanPsZSqqL58xRDBHZ77DC4we1iXkAakv47ql,0.0,2024,5,0 days 00:00:00
1269,2024-05-19 00:00:00,2024-05-19 08:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,37.0,37.0,kpszsu/posts/pfbid0q7TawTsmqP2Jj3NDGx2SttpjfrDVeh7yxWbqzx2pP2VmHvVsEcDWfAtEWrp11zbgl,0.0,2024,5,0 days 08:00:00
1270,2024-05-19 00:00:00,2024-05-19 08:00:00,Orlan-10,,Odesa oblast,1.0,1.0,PvKPivden/posts/pfbid0HDSVfWJh6SVSqBr16zDzhbn2R3d9ShP5JR3WUHhe4jREs843r8en94wPA6NHmyZrl,0.0,2024,5,0 days 08:00:00
1271,2024-05-18 16:00:00,2024-05-18 16:00:00,X-59/X-69,,Dnipropetrovsk oblast,1.0,1.0,pvkshid/posts/pfbid0S8YsF8yYvYBkw4jAeS8NSeW4FDdw9HnGA13hcyPqzPTxAB7LMGRN38QumCyhtbSbl,0.0,2024,5,0 days 00:00:00
1272,2024-05-18 16:00:00,2024-05-18 16:00:00,Supercam,,Dnipropetrovsk oblast,1.0,1.0,pvkshid/posts/pfbid0S8YsF8yYvYBkw4jAeS8NSeW4FDdw9HnGA13hcyPqzPTxAB7LMGRN38QumCyhtbSbl,0.0,2024,5,0 days 00:00:00
1273,2024-05-18 16:00:00,2024-05-18 16:00:00,Shahed-136/131,,Dnipropetrovsk oblast,1.0,1.0,pvkshid/posts/pfbid0S8YsF8yYvYBkw4jAeS8NSeW4FDdw9HnGA13hcyPqzPTxAB7LMGRN38QumCyhtbSbl,0.0,2024,5,0 days 00:00:00
1274,2024-05-18 00:00:00,2024-05-18 08:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,13.0,13.0,kpszsu/posts/pfbid0omUyckzgypWUNw19yjVQxoECYTxXfuXDUWZZLv61zpHD4Z3UN3D9WmzKH3caWK13l,0.0,2024,5,0 days 08:00:00
1275,2024-05-18 00:00:00,2024-05-18 08:00:00,Orlan-10,,Odesa oblast,1.0,1.0,PvKPivden/posts/pfbid027GGEdwzXPhGBoWceUmsHfnd5QjVp3thbNoh636hnLpKuvpyndSBwAviAUDhDRuE1l,0.0,2024,5,0 days 08:00:00
1276,2024-05-18 06:00:00,2024-05-18 06:00:00,Iskander-M,,Odesa oblast,1.0,0.0,PvKPivden/posts/pfbid027GGEdwzXPhGBoWceUmsHfnd5QjVp3thbNoh636hnLpKuvpyndSBwAviAUDhDRuE1l,1.0,2024,5,0 days 00:00:00
1277,2024-05-18 00:00:00,2024-05-18 00:00:00,Supercam,,Kherson oblast,2.0,2.0,PvKPivden/posts/pfbid0HDSVfWJh6SVSqBr16zDzhbn2R3d9ShP5JR3WUHhe4jREs843r8en94wPA6NHmyZrl,0.0,2024,5,0 days 00:00:00
1278,2024-05-17 00:00:00,2024-05-17 08:00:00,Supercam,,Mykolaiv oblast,1.0,1.0,PvKPivden/posts/pfbid0sFQqZ2DmrYpefueFDjfLtDt1FsFx3v1BMkka4EkvxagTLtw9LY9n5mxMkBmXYpE2l,0.0,2024,5,0 days 08:00:00
1279,2024-05-17 00:00:00,2024-05-17 08:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,20.0,20.0,kpszsu/posts/pfbid02qwQBek2UH4Bf9LqX9FGTEDUi4JnC8TnbYz7QoYFUjmt4xe5xotfZxrVkuMYD1Utkl,0.0,2024,5,0 days 08:00:00
1280,2024-05-17 00:00:00,2024-05-17 08:00:00,Orlan-10,,Mykolaiv oblast,1.0,1.0,PvKPivden/posts/pfbid0sFQqZ2DmrYpefueFDjfLtDt1FsFx3v1BMkka4EkvxagTLtw9LY9n5mxMkBmXYpE2l,0.0,2024,5,0 days 08:00:00
1281,2024-05-17 00:00:00,2024-05-17 00:00:00,ZALA,,Kherson oblast,2.0,2.0,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,0.0,2024,5,0 days 00:00:00
1282,2024-05-17 00:00:00,2024-05-17 00:00:00,X-59/X-69,,Odesa oblast,3.0,3.0,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,0.0,2024,5,0 days 00:00:00
1283,2024-05-17 00:00:00,2024-05-17 00:00:00,Unknown UAV,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,0.0,2024,5,0 days 00:00:00
1284,2024-05-17 00:00:00,2024-05-17 00:00:00,Unknown UAV,,Kirovohrad oblast,1.0,1.0,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,0.0,2024,5,0 days 00:00:00
1285,2024-05-17 00:00:00,2024-05-17 00:00:00,Lancet,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,0.0,2024,5,0 days 00:00:00
1286,2024-05-17 00:00:00,2024-05-17 00:00:00,Iskander-M,,Odesa oblast,3.0,0.0,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,3.0,2024,5,0 days 00:00:00
1287,2024-05-16 00:00:00,2024-05-16 00:00:00,Unknown UAV,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid0sFQqZ2DmrYpefueFDjfLtDt1FsFx3v1BMkka4EkvxagTLtw9LY9n5mxMkBmXYpE2l,0.0,2024,5,0 days 00:00:00
1288,2024-05-16 00:00:00,2024-05-16 00:00:00,Lancet,,Dnipropetrovsk oblast,1.0,1.0,PvKPivden/posts/pfbid0sFQqZ2DmrYpefueFDjfLtDt1FsFx3v1BMkka4EkvxagTLtw9LY9n5mxMkBmXYpE2l,0.0,2024,5,0 days 00:00:00
1289,2024-05-15 13:30:00,2024-05-15 13:30:00,X-59/X-69,,Dnipro,1.0,1.0,pvkshid/posts/pfbid0BLvMUBCoQFnUs2jFtyJFfeXw7xCRDUthyuVpJzBkpym5spxUcGHoVYtwed9p1hTFl,0.0,2024,5,0 days 00:00:00
1290,2024-05-15 00:00:00,2024-05-15 08:00:00,ZALA,,Kharkiv oblast,1.0,1.0,pvkshid/posts/pfbid02VT5rV3UZ1ZfgStzfy2BZYFksPcYXqBXR3QvURqyy26MnjaRbnpH9ixFDdCbwonWel,0.0,2024,5,0 days 08:00:00
1291,2024-05-15 00:00:00,2024-05-15 08:00:00,Supercam,,Kharkiv oblast,1.0,1.0,pvkshid/posts/pfbid02VT5rV3UZ1ZfgStzfy2BZYFksPcYXqBXR3QvURqyy26MnjaRbnpH9ixFDdCbwonWel,0.0,2024,5,0 days 08:00:00
1292,2024-05-15 00:00:00,2024-05-15 08:00:00,Orlan-10,,Kharkiv oblast,1.0,1.0,pvkshid/posts/pfbid02VT5rV3UZ1ZfgStzfy2BZYFksPcYXqBXR3QvURqyy26MnjaRbnpH9ixFDdCbwonWel,0.0,2024,5,0 days 08:00:00
1293,2024-05-15 00:00:00,2024-05-15 00:00:00,ZALA,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02XcMBzjo9h41YfqBUkB45qiomHckZiFTE4khWkLo72iFvNBt9RcBTEQk5hSWti389l,0.0,2024,5,0 days 00:00:00
1294,2024-05-15 00:00:00,2024-05-15 00:00:00,Supercam,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02XcMBzjo9h41YfqBUkB45qiomHckZiFTE4khWkLo72iFvNBt9RcBTEQk5hSWti389l,0.0,2024,5,0 days 00:00:00
1295,2024-05-14 00:00:00,2024-05-14 08:00:00,Shahed-136/131,"Chauda, Crimea",Ukraine,18.0,18.0,kpszsu/posts/pfbid028U9y2FBgWaTdE7xKaEUwgmdGKRtE817oe9oDCN9ivfXf7BXYFKNDMhWHHcBiobZHl,0.0,2024,5,0 days 08:00:00
1296,2024-05-14 00:00:00,2024-05-14 08:00:00,Iskander-M,Crimea,Ukraine,1.0,0.0,kpszsu/posts/pfbid028U9y2FBgWaTdE7xKaEUwgmdGKRtE817oe9oDCN9ivfXf7BXYFKNDMhWHHcBiobZHl,1.0,2024,5,0 days 08:00:00
1297,2024-05-13 00:00:00,2024-05-13 00:00:00,Orlan-10,,Mykolaiv oblast,1.0,1.0,PvKPivden/posts/pfbid02jZPryARdbvtUS74KHAhoCg3qC5nziGb2o2obsKXqHNtGJpFG1QGmDpwfiFoSWmvGl,0.0,2024,5,0 days 00:00:00
1298,2024-05-12 19:00:00,2024-05-12 19:00:00,Unknown UAV,,Kharkiv oblast,1.0,1.0,pvkshid/posts/pfbid0kZPNi167zvQ81SwCn7PiYagWrjbXKzhxkivePKeKKtQ9UBZ9qjdmkE4GaNz7dk8Bl,0.0,2024,5,0 days 00:00:00
1299,2024-05-12 12:00:00,2024-05-12 12:00:00,Orlan-10,,Kharkiv oblast,1.0,1.0,pvkshid/posts/pfbid0kdY2PEVMbfNj3a1HoQz4zMB4Jyec8C9GzrZtZY8i8darqFcM6PAsMzg9mSeFjr9al,0.0,2024,5,0 days 00:00:00
1300,2024-05-12 00:00:00,2024-05-12 00:00:00,Orlan-10,,Odesa oblast,1.0,1.0,PvKPivden/posts/pfbid09vo2AY1BRhAgzRsWf2tcXXTSngGnScPe5R4CGp5ePvH1w1ZmcLY992PMQD1dcTKpl,0.0,2024,5,0 days 00:00:00
1301,2024-05-12 00:00:00,2024-05-12 00:00:00,Lancet,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid09vo2AY1BRhAgzRsWf2tcXXTSngGnScPe5R4CGp5ePvH1w1ZmcLY992PMQD1dcTKpl,0.0,2024,5,0 days 00:00:00
1302,2024-05-11 17:00:00,2024-05-11 17:00:00,X-59/X-69,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0,pvkshid/posts/pfbid0gkZbojjdA4BsbiBpp9GDKa8ygqBWJTgBXrRwueyM7hh5fxeAU7xAHpcsH26VRGB2l,0.0,2024,5,0 days 00:00:00
1303,2024-05-11 00:00:00,2024-05-11 00:00:00,ZALA,,Kherson oblast,4.0,4.0,PvKPivden/posts/pfbid0qVqtw8UmSDFqYVpgXtMnnEmfeigMkMR1XKqKA17vEBSC8S7RhEPWo4cCcRvVN4wHl,0.0,2024,5,0 days 00:00:00
1304,2024-05-11 00:00:00,2024-05-11 00:00:00,Orlan-10,,Mykolaiv oblast,1.0,1.0,PvKPivden/posts/pfbid0qVqtw8UmSDFqYVpgXtMnnEmfeigMkMR1XKqKA17vEBSC8S7RhEPWo4cCcRvVN4wHl,0.0,2024,5,0 days 00:00:00
1305,2024-05-10 17:00:00,2024-05-10 17:00:00,X-59/X-69,,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0,pvkshid/posts/pfbid0dAdG5PSXs2yqoAdW77Jeb8LGYRbtx5k8xh3KUUekGNWfRXLr1anydrhTN7GpjVUQl,0.0,2024,5,0 days 00:00:00
1306,2024-05-10 00:00:00,2024-05-10 08:00:00,Shahed-136/131,Crimea,south,10.0,10.0,kpszsu/posts/pfbid0umkQAFAmUdnoTDEQpKGHtHg4x39sQ8bwnHGvHBKfkXNget9FjjidtQ3HviHLD5phl,0.0,2024,5,0 days 08:00:00
1307,2024-05-10 00:00:00,2024-05-10 08:00:00,C-300/C-400,Belgorod oblast,Kharkiv oblast,2.0,0.0,kpszsu/posts/pfbid0umkQAFAmUdnoTDEQpKGHtHg4x39sQ8bwnHGvHBKfkXNget9FjjidtQ3HviHLD5phl,2.0,2024,5,0 days 08:00:00
1308,2024-05-10 00:00:00,2024-05-10 00:00:00,ZALA,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02pwxCpFvDEnrh9QDyqfCWptSDDzwguFezJ6mrhss9s6WnwxfGsEJ5EM5CwUUaZ8YHl,0.0,2024,5,0 days 00:00:00
1309,2024-05-10 00:00:00,2024-05-10 00:00:00,Supercam,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02pwxCpFvDEnrh9QDyqfCWptSDDzwguFezJ6mrhss9s6WnwxfGsEJ5EM5CwUUaZ8YHl,0.0,2024,5,0 days 00:00:00
1310,2024-05-10 00:00:00,2024-05-10 00:00:00,Lancet,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02pwxCpFvDEnrh9QDyqfCWptSDDzwguFezJ6mrhss9s6WnwxfGsEJ5EM5CwUUaZ8YHl,0.0,2024,5,0 days 00:00:00
1311,2024-05-09 00:00:00,2024-05-09 08:00:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast,20.0,17.0,kpszsu/posts/pfbid0umkQAFAmUdnoTDEQpKGHtHg4x39sQ8bwnHGvHBKfkXNget9FjjidtQ3HviHLD5phl,3.0,2024,5,0 days 08:00:00
1312,2024-05-09 00:00:00,2024-05-09 00:00:00,ZALA,,Kherson oblast,2.0,2.0,PvKPivden/posts/pfbid04kTtH2HTDJJjzM9sYkwrjZiBmuMofbWcy19eXbe2yj6YDf5nQmhWPiSXqQJfnwxjl,0.0,2024,5,0 days 00:00:00
1313,2024-05-09 00:00:00,2024-05-09 00:00:00,Supercam,,Kherson oblast,3.0,3.0,PvKPivden/posts/pfbid04kTtH2HTDJJjzM9sYkwrjZiBmuMofbWcy19eXbe2yj6YDf5nQmhWPiSXqQJfnwxjl,0.0,2024,5,0 days 00:00:00
1314,2024-05-08 18:00:00,2024-05-08 18:00:00,X-59/X-69,,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0,pvkshid/posts/pfbid029hFNcmgMqkb8pWQ2Lezaq6dx5Bccsd3rkiwQa8WiT5NUS5aLdikwRyhTVuzAbDqml,0.0,2024,5,0 days 00:00:00
1315,2024-05-08 14:00:00,2024-05-08 14:00:00,Orlan-10,,Kharkiv oblast,1.0,1.0,pvkshid/posts/pfbid0fneQ52kcUSE6RU5sGjJyXu1B6ZC3hT8arHLdsQVTLY5v1LazQx8i9x3e8EzzDB3nl,0.0,2024,5,0 days 00:00:00
1316,2024-05-08 00:00:00,2024-05-08 08:00:00,X-59/X-69,Zaporizhzhia oblast,Dnipropetrovsk oblast,2.0,2.0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,0.0,2024,5,0 days 08:00:00
1317,2024-05-08 00:00:00,2024-05-08 08:00:00,X-47 Kinzhal,Tambov oblast,Ukraine,1.0,0.0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,1.0,2024,5,0 days 08:00:00
1318,2024-05-08 00:00:00,2024-05-08 08:00:00,X-101/X-555,Saratov oblast,Ukraine,45.0,33.0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,12.0,2024,5,0 days 08:00:00
1319,2024-05-08 00:00:00,2024-05-08 08:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,21.0,20.0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,1.0,2024,5,0 days 08:00:00
1320,2024-05-08 00:00:00,2024-05-08 08:00:00,Kalibr,Black Sea,south,4.0,4.0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,0.0,2024,5,0 days 08:00:00
1321,2024-05-08 00:00:00,2024-05-08 08:00:00,Iskander-M,Crimea,Ukraine,2.0,0.0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,2.0,2024,5,0 days 08:00:00
1322,2024-05-08 00:00:00,2024-05-08 08:00:00,Iskander-K,Crimea,Ukraine,1.0,0.0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,1.0,2024,5,0 days 08:00:00
1323,2024-05-07 14:00:00,2024-05-07 14:00:00,X-59/X-69,,Odesa oblast,2.0,2.0,PvKPivden/posts/pfbid02qYu3aAsgxcLT14gT5CKdcwRUmdRhxu1ZT3kKLd1t7kKGtApnkLxCCUrCg7q6hEtEl,0.0,2024,5,0 days 00:00:00
1324,2024-05-06 13:00:00,2024-05-06 13:00:00,X-59/X-69,,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0,pvkshid/posts/pfbid0tmeYCijN4guXB4zbcAUfKyxfScFPWb6L9K7X8JUbWLU2VZV588qzergMfPa7nDzhl,0.0,2024,5,0 days 00:00:00
1325,2024-05-06 00:00:00,2024-05-06 00:00:00,Unknown UAV,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02Qrw9NKWaVyX7umiWz54v5AzW5nScFiFCkSMGfAXF4rjYWQEQ1MRRXthkAZmogaRZl,0.0,2024,5,0 days 00:00:00
1326,2024-05-06 00:00:00,2024-05-06 00:00:00,Shahed-136/131,Kursk oblast,Sumy oblast,13.0,12.0,kpszsu/posts/pfbid02TA4Va8tkLjVQDPJXHg6nqW7qKe1PyMQAGzWkQkPtrdRZ8hvJKmTMBxGxVjaqUzRgl,1.0,2024,5,0 days 00:00:00
1327,2024-05-06 00:00:00,2024-05-06 00:00:00,Reconnaissance UAV,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02Qrw9NKWaVyX7umiWz54v5AzW5nScFiFCkSMGfAXF4rjYWQEQ1MRRXthkAZmogaRZl,0.0,2024,5,0 days 00:00:00
1328,2024-05-06 00:00:00,2024-05-06 00:00:00,Lancet,,Mykolaiv oblast,3.0,3.0,PvKPivden/posts/pfbid02Qrw9NKWaVyX7umiWz54v5AzW5nScFiFCkSMGfAXF4rjYWQEQ1MRRXthkAZmogaRZl,0.0,2024,5,0 days 00:00:00
1329,2024-05-05 13:00:00,2024-05-05 13:00:00,ZALA,,Zaporizhzhia oblast,1.0,1.0,pvkshid/posts/pfbid0qftPoRX2T7FBgCGGfWhaLC9V7FNZbSvaZk593XaiYXiR4wkCZQg4QsxoiWyGj9vhl,0.0,2024,5,0 days 00:00:00
1330,2024-05-05 00:00:00,2024-05-05 00:00:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast",east,23.0,23.0,kpszsu/posts/pfbid0JbvKXQPgMNTyYwRMcRZN8gQpUfhi1RpMXWSRULs4wCds9eE54dMGiXiuaLtBLK64l,0.0,2024,5,0 days 00:00:00
1331,2024-05-05 00:00:00,2024-05-05 00:00:00,Orlan-10,,Zaporizhzhia oblast,1.0,1.0,pvkshid/posts/pfbid02gfCvEETVqpomEnmKyCUUXm1h5RzABbH49oCHYQ3LgdEq4wn5SxcTDR39PtYQJFwHl,0.0,2024,5,0 days 00:00:00
1332,2024-05-04 16:15:00,2024-05-04 16:15:00,X-59/X-69,,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0,pvkshid/posts/pfbid02MB6ky2Tf5FVTUv1iHxKA14FK3pHtTY7obr4H6bnaCvSTNfnckUpgXJfffZrPCJ7Kl,0.0,2024,5,0 days 00:00:00
1333,2024-05-04 00:00:00,2024-05-04 00:00:00,Shahed-136/131,,Kharkiv oblast and Dnipropetrovsk oblast,13.0,13.0,kpszsu/posts/pfbid02Lc7ovatcs3m67AhJXsQ7Ucu4PEZx9Q89XX5FHxFhiCb6ZoQdymDp1wy5VWJmMW9ol,0.0,2024,5,0 days 00:00:00
1334,2024-05-04 00:00:00,2024-05-04 00:00:00,C-300,Belgorod oblast,east,4.0,0.0,kpszsu/posts/pfbid02Lc7ovatcs3m67AhJXsQ7Ucu4PEZx9Q89XX5FHxFhiCb6ZoQdymDp1wy5VWJmMW9ol,4.0,2024,5,0 days 00:00:00
1335,2024-05-03 23:00:00,2024-05-03 23:00:00,Supercam,,Kharkiv oblast,1.0,1.0,pvkshid/posts/pfbid0s67zBZZ7qDKyCpD2HYec5Ry3ViedbuySLMbKqsYcmyFf65s9RjUWZhuK3C5tZYcrl,0.0,2024,5,0 days 00:00:00
1336,2024-05-03 17:00:00,2024-05-03 17:00:00,Supercam,,Kharkiv oblast,1.0,1.0,pvkshid/posts/pfbid0kS4fQNCutJGaAisiPPW9dRtruuTtDw7riUUfMQumuuboQEFvLiUjSitmh6NiAnrPl,0.0,2024,5,0 days 00:00:00
1337,2024-05-03 12:00:00,2024-05-03 12:00:00,Reconnaissance UAV,,Zaporizhzhia oblast,1.0,1.0,pvkshid/posts/pfbid02Du15ZF8XFDmRnGBdU2Z7cWDTtjVrMaEYqjLzBSqca9nEp8Q1cpk4jKqo89DwRYKbl,0.0,2024,5,0 days 00:00:00
1338,2024-05-03 00:00:00,2024-05-03 08:00:00,Supercam,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid04eZcgxmiXS6AzKkzHZRq4Unx4EQdnht1PRgimXbYCULQFtu9AgQ7mCb3m8t4wL1rl,0.0,2024,5,0 days 08:00:00
1339,2024-05-03 00:00:00,2024-05-03 00:00:00,ZALA,,Mykolaiv oblast,1.0,1.0,PvKPivden/posts/pfbid02uBtZyYpmNeiBZA2cTrTms8tr1ZVxBgdBxC8GZVdRnr9qEhdfXVwfrg3SBYK1cTu1l,0.0,2024,5,0 days 00:00:00
1340,2024-05-03 00:00:00,2024-05-03 00:00:00,Supercam,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02uBtZyYpmNeiBZA2cTrTms8tr1ZVxBgdBxC8GZVdRnr9qEhdfXVwfrg3SBYK1cTu1l,0.0,2024,5,0 days 00:00:00
1341,2024-05-02 00:00:00,2024-05-02 00:00:00,Orlan-10,,Mykolaiv oblast,1.0,1.0,PvKPivden/posts/pfbid0jJs5ZfiA8WNXKEz2oCKAFH2JZrvqv3dHoVBYiuyKyXVGVe9HGhHhBCRUSSiyRCoLl,0.0,2024,5,0 days 00:00:00
1342,2024-05-01 00:00:00,2024-05-01 00:00:00,X-59/X-69,,Odesa oblast,1.0,1.0,PvKPivden/posts/pfbid0jJs5ZfiA8WNXKEz2oCKAFH2JZrvqv3dHoVBYiuyKyXVGVe9HGhHhBCRUSSiyRCoLl,0.0,2024,5,0 days 00:00:00
1343,2024-05-01 00:00:00,2024-05-01 00:00:00,Shahed-136/131,,Odesa oblast,2.0,2.0,PvKPivden/posts/pfbid0jJs5ZfiA8WNXKEz2oCKAFH2JZrvqv3dHoVBYiuyKyXVGVe9HGhHhBCRUSSiyRCoLl,0.0,2024,5,0 days 00:00:00
1344,2024-05-01 00:00:00,2024-05-01 00:00:00,Orlan-10,,Odesa oblast,1.0,1.0,PvKPivden/posts/pfbid0jJs5ZfiA8WNXKEz2oCKAFH2JZrvqv3dHoVBYiuyKyXVGVe9HGhHhBCRUSSiyRCoLl,0.0,2024,5,0 days 00:00:00
1345,2024-04-30 00:00:00,2024-04-30 08:00:00,Orlan-10,,Odesa oblast,2.0,2.0,PvKPivden/posts/pfbid0WtjRv3MAcvXmc7miTGzGW6gzLNYbZ88p8v61jLymttmxawCderLttinjKrfmrjYUl,0.0,2024,4,0 days 08:00:00
1346,2024-04-28 00:00:00,2024-04-28 08:00:00,Unknown UAV,Kherson oblast,Mykolaiv oblast,5.0,1.0,kpszsu/posts/pfbid0PnTn62fYfniXRfHLj5yahAwD68dLQ2P6HH7MU1PkMffCmK48A5yRnrm7xqmsogdHl,4.0,2024,4,0 days 08:00:00
1347,2024-04-28 00:00:00,2024-04-28 08:00:00,Shahed-136/131,"Chauda, Crimea",Ukraine,4.0,4.0,kpszsu/posts/pfbid0PnTn62fYfniXRfHLj5yahAwD68dLQ2P6HH7MU1PkMffCmK48A5yRnrm7xqmsogdHl,0.0,2024,4,0 days 08:00:00
1348,2024-04-28 00:00:00,2024-04-28 08:00:00,Reconnaissance UAV,,"Dnipropetrovsk oblast, Dnipro Raion",2.0,2.0,pvkshid/posts/pfbid0sQnxba8shzrgzLTGN6Fm4HKx3xT8Egy8whXJ5ALTDYvXrn4KJv33uABKwuauVx7Bl,0.0,2024,4,0 days 08:00:00
1349,2024-04-28 00:00:00,2024-04-28 08:00:00,C-300,Belgorod oblast,east,1.0,0.0,kpszsu/posts/pfbid0PnTn62fYfniXRfHLj5yahAwD68dLQ2P6HH7MU1PkMffCmK48A5yRnrm7xqmsogdHl,1.0,2024,4,0 days 08:00:00
1350,2024-04-27 17:00:00,2024-04-27 17:00:00,Orlan-10,,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0,pvkshid/posts/pfbid02AgU7gSZkiF5CP9tE4ZDZgDxYWRdTH9zzdWkmoj5SAxFUmfgKm1H1k6XFWJp61S9El,0.0,2024,4,0 days 00:00:00
1351,2024-04-27 00:00:00,2024-04-27 08:00:00,X-59/X-69,Belgorod oblast and Sea of Azov,Ukraine,9.0,8.0,kpszsu/posts/pfbid02vCkSxSEHNFEAL7Q76AnbenrEA1BCDbuhhZBfKPbQoLVBGVN2uRE9DymeKr5jx1Fol,1.0,2024,4,0 days 08:00:00
1352,2024-04-27 00:00:00,2024-04-27 08:00:00,X-47 Kinzhal,Ryazan oblast and Tambov oblast,Ukraine,4.0,0.0,kpszsu/posts/pfbid02vCkSxSEHNFEAL7Q76AnbenrEA1BCDbuhhZBfKPbQoLVBGVN2uRE9DymeKr5jx1Fol,4.0,2024,4,0 days 08:00:00
